job_id,job_name,job_started_at,job_completed_at,job_html_url,step_number,step_name,step_status,step_conclusion,step_started_at,step_completed_at,step_started_at_dt,step_completed_at_dt,duration_seconds
58821251301,call-min-flutter-test / android-exo,2025-12-23T19:24:41Z,2025-12-23T19:35:52Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469493769/job/58821251301,4,Override endorsed plugin with audioplayers_android_exo,completed,success,2025-12-23T19:25:23Z,2025-12-23T19:25:28Z,2025-12-23 19:25:23+00:00,2025-12-23 19:25:28+00:00,5.0
58821251301,call-min-flutter-test / android-exo,2025-12-23T19:24:41Z,2025-12-23T19:35:52Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469493769/job/58821251301,5,Run bluefireteam/melos-action@v3,completed,success,2025-12-23T19:25:28Z,2025-12-23T19:25:38Z,2025-12-23 19:25:28+00:00,2025-12-23 19:25:38+00:00,10.0
58821251301,call-min-flutter-test / android-exo,2025-12-23T19:24:41Z,2025-12-23T19:35:52Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469493769/job/58821251301,6,Setup Android Emulator,completed,success,2025-12-23T19:25:38Z,2025-12-23T19:26:58Z,2025-12-23 19:25:38+00:00,2025-12-23 19:26:58+00:00,80.0
58821251315,call-min-flutter-test / android,2025-12-23T19:15:00Z,2025-12-23T19:25:59Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469493769/job/58821251315,7,Run Android unit tests,completed,skipped,2025-12-23T19:25:56Z,2025-12-23T19:25:56Z,2025-12-23 19:25:56+00:00,2025-12-23 19:25:56+00:00,0.0
58821251315,call-min-flutter-test / android,2025-12-23T19:15:00Z,2025-12-23T19:25:59Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469493769/job/58821251315,13,Post Run subosito/flutter-action@v2,completed,success,2025-12-23T19:25:56Z,2025-12-23T19:25:56Z,2025-12-23 19:25:56+00:00,2025-12-23 19:25:56+00:00,0.0
58821251315,call-min-flutter-test / android,2025-12-23T19:15:00Z,2025-12-23T19:25:59Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469493769/job/58821251315,14,Post Run actions/checkout@v4,completed,success,2025-12-23T19:25:56Z,2025-12-23T19:25:57Z,2025-12-23 19:25:56+00:00,2025-12-23 19:25:57+00:00,1.0
58821251315,call-min-flutter-test / android,2025-12-23T19:15:00Z,2025-12-23T19:25:59Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469493769/job/58821251315,15,Complete job,completed,success,2025-12-23T19:25:57Z,2025-12-23T19:25:57Z,2025-12-23 19:25:57+00:00,2025-12-23 19:25:57+00:00,0.0
58821251269,call-test / test,2025-12-23T19:26:02Z,2025-12-23T19:28:32Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469493769/job/58821251269,1,Set up job,completed,success,2025-12-23T19:26:03Z,2025-12-23T19:26:09Z,2025-12-23 19:26:03+00:00,2025-12-23 19:26:09+00:00,6.0
58821251269,call-test / test,2025-12-23T19:26:02Z,2025-12-23T19:28:32Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469493769/job/58821251269,2,Pull ghcr.io/super-linter/super-linter:slim-v5,completed,success,2025-12-23T19:26:09Z,2025-12-23T19:27:12Z,2025-12-23 19:26:09+00:00,2025-12-23 19:27:12+00:00,63.0
58821251320,call-test / ios,2025-12-23T19:24:56Z,2025-12-23T19:40:46Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469493769/job/58821251320,4,Run flutter config --enable-swift-package-manager,completed,success,2025-12-23T19:26:16Z,2025-12-23T19:26:16Z,2025-12-23 19:26:16+00:00,2025-12-23 19:26:16+00:00,0.0
