job_id,job_name,job_status,job_conclusion,job_started_at,job_completed_at,job_html_url,runner_name,labels
58820625223,call-min-flutter-test / android-min,completed,skipped,2025-12-23T19:05:25Z,2025-12-23T19:05:25Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625223,,ubuntu-latest
58820625270,call-min-flutter-test / ios-min,completed,skipped,2025-12-23T19:05:25Z,2025-12-23T19:05:25Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625270,,macos-13
58820625187,call-min-flutter-test / macos-min,completed,skipped,2025-12-23T19:05:25Z,2025-12-23T19:05:25Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625187,,macos-13
58820625097,call-test / ios-min,completed,cancelled,2025-12-23T19:05:26Z,2025-12-23T19:05:26Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625097,,macos-13
58820625100,call-test / macos-min,completed,cancelled,2025-12-23T19:05:26Z,2025-12-23T19:05:26Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625100,,macos-13
58820625028,call-min-flutter-test / android,completed,failure,2025-12-23T19:05:27Z,2025-12-23T19:41:36Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625028,GitHub Actions 1000003468,ubuntu-latest
58820625094,call-min-flutter-test / linux,completed,failure,2025-12-23T19:05:27Z,2025-12-23T19:32:21Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625094,GitHub Actions 1000003482,ubuntu-latest
58820625078,call-min-flutter-test / macos-pods,completed,success,2025-12-23T19:05:27Z,2025-12-23T19:08:11Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625078,GitHub Actions 1000003477,macos-14
58820625039,call-min-flutter-test / test,completed,failure,2025-12-23T19:05:27Z,2025-12-23T19:07:36Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625039,GitHub Actions 1000003470,ubuntu-latest
58820625066,call-min-flutter-test / windows,completed,cancelled,2025-12-23T19:05:27Z,2025-12-23T19:35:40Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625066,GitHub Actions 1000003479,windows-latest
58820625070,call-test / android,completed,failure,2025-12-23T19:05:27Z,2025-12-23T19:44:10Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625070,GitHub Actions 1000003481,ubuntu-latest
58820625061,call-test / android-min,completed,failure,2025-12-23T19:05:27Z,2025-12-23T19:43:12Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625061,GitHub Actions 1000003471,ubuntu-latest
58820625054,call-test / ios,completed,failure,2025-12-23T19:05:27Z,2025-12-23T19:27:37Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625054,GitHub Actions 1000003474,macos-14
58820625112,call-test / linux,completed,failure,2025-12-23T19:05:27Z,2025-12-23T19:32:50Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625112,GitHub Actions 1000003480,ubuntu-latest
58820625114,call-test / macos-pods,completed,success,2025-12-23T19:05:27Z,2025-12-23T19:08:33Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625114,GitHub Actions 1000003485,macos-14
58820625052,call-test / test,completed,failure,2025-12-23T19:05:27Z,2025-12-23T19:07:55Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625052,GitHub Actions 1000003469,ubuntu-latest
58820625081,call-test / windows,completed,cancelled,2025-12-23T19:05:27Z,2025-12-23T19:35:39Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625081,GitHub Actions 1000003483,windows-latest
58820625018,call-min-flutter-test / android-exo,completed,failure,2025-12-23T19:05:28Z,2025-12-23T19:39:55Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625018,GitHub Actions 1000003466,ubuntu-latest
58820625071,call-min-flutter-test / macos,completed,failure,2025-12-23T19:05:28Z,2025-12-23T19:24:39Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625071,GitHub Actions 1000003475,macos-14
58820625026,call-min-flutter-test / web,completed,failure,2025-12-23T19:05:28Z,2025-12-23T19:18:00Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625026,GitHub Actions 1000003467,ubuntu-latest
58820625043,call-test / android-exo,completed,failure,2025-12-23T19:05:28Z,2025-12-23T19:44:44Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625043,GitHub Actions 1000003473,ubuntu-latest
58820625099,call-test / ios-pods,completed,success,2025-12-23T19:05:28Z,2025-12-23T19:09:16Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625099,GitHub Actions 1000003476,macos-14
58820625075,call-test / web,completed,failure,2025-12-23T19:05:28Z,2025-12-23T19:18:40Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625075,GitHub Actions 1000003472,ubuntu-latest
58820625059,call-min-flutter-test / ios-pods,completed,success,2025-12-23T19:08:13Z,2025-12-23T19:11:14Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625059,GitHub Actions 1000003486,macos-14
58820625125,call-test / macos,completed,failure,2025-12-23T19:08:35Z,2025-12-23T19:24:54Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625125,GitHub Actions 1000003487,macos-14
58820625104,call-min-flutter-test / ios,completed,failure,2025-12-23T19:09:18Z,2025-12-23T19:32:24Z,https://github.com/bluefireteam/audioplayers/actions/runs/20469290792/job/58820625104,GitHub Actions 1000003488,macos-14
