job_id,job_name,job_started_at,job_completed_at,job_html_url,step_number,step_name,step_status,step_conclusion,step_started_at,step_completed_at,step_started_at_dt,step_completed_at_dt,duration_seconds
64995486975,"test-llama-runner-linux (fp32, xnnpack+quantize_kv, linux.2xlarge, executorch-ubuntu-22.04-clang12) / linux-job",2026-02-26T13:39:17Z,2026-02-26T13:57:13Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486975,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995486275,"test-models-linux (add, portable, linux.2xlarge) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:51:51Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486275,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995486053,"test-models-linux (add_mul, xnnpack-quantization-delegation, linux.2xlarge) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:51:36Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486053,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995486087,"test-models-linux (emformer_transcribe, portable, linux.2xlarge) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:53:16Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486087,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995486274,"test-models-linux (ic3, portable, linux.2xlarge) / linux-job",2026-02-26T13:39:16Z,2026-02-26T14:00:06Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486274,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485801,"test-models-linux (ic3, xnnpack-quantization-delegation, linux.2xlarge) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:52:51Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485801,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995486100,"test-models-linux (mobilebert, xnnpack-quantization-delegation, linux.2xlarge) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:53:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486100,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995486164,"test-models-linux (mv2, xnnpack-quantization-delegation, linux.2xlarge) / linux-job",2026-02-26T13:39:17Z,2026-02-26T13:51:54Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486164,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485982,"test-models-linux (resnet18, xnnpack-quantization-delegation, linux.2xlarge) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:53:09Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485982,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485991,"test-models-linux (resnet50, portable, linux.2xlarge) / linux-job",2026-02-26T13:39:16Z,2026-02-26T14:04:56Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485991,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485943,"test-models-linux (resnet50, xnnpack-quantization-delegation, linux.2xlarge) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:53:02Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485943,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485387,"test-models-linux-basic (mv3, portable, cmake, linux.2xlarge, executorch-ubuntu-22.04-clang12) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:51:46Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485387,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485219,"test-models-linux-basic (mv3, xnnpack-quantization-delegation, buck2, linux.2xlarge, executorch-u... / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:53:02Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485219,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485492,"test-models-linux-basic (vit, portable, cmake, linux.2xlarge, executorch-ubuntu-22.04-clang12) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:58:25Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485492,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485300,"test-models-linux-basic (vit, xnnpack-quantization-delegation, buck2, linux.2xlarge, executorch-u... / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:53:47Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485300,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995486750,test-moshi-linux / linux-job,2026-02-26T13:39:17Z,2026-02-26T13:58:49Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486750,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485203,test-parakeet-xnnpack-linux / linux-job,2026-02-26T13:39:16Z,2026-02-26T14:08:14Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485203,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485152,test-qnn-wheel-packages-linux (3.11) / linux-job,2026-02-26T13:39:16Z,2026-02-26T13:57:34Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485152,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485019,test-qnn-wheel-packages-linux (3.12) / linux-job,2026-02-26T13:39:16Z,2026-02-26T13:59:02Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485019,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995486657,test-sqnr-static-llm-qnn-linux (smollm2_135m) / linux-job,2026-02-26T13:39:17Z,2026-02-26T14:19:03Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486657,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995486473,unittest-arm-backend-with-no-deps (test_run_tosa) / linux-job,2026-02-26T13:39:16Z,2026-02-26T13:52:32Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486473,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995485783,unittest-nxp-neutron / linux-job,2026-02-26T13:39:16Z,2026-02-26T14:36:48Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485783,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:43Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:43+00:00,1.0
64995486767,"test-llama-runner-linux (bf16, custom, linux.2xlarge, executorch-ubuntu-22.04-clang12) / linux-job",2026-02-26T13:39:17Z,2026-02-26T13:52:52Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486767,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:44Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:44+00:00,2.0
64995486891,"test-llama-runner-linux (fp32, xnnpack+custom+qe, linux.2xlarge, executorch-ubuntu-22.04-clang12) / linux-job",2026-02-26T13:39:17Z,2026-02-26T13:56:29Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486891,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:44Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:44+00:00,2.0
64995486358,test-llama-runner-linux-android / linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:44Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:44+00:00,2.0
64995485802,"test-models-linux (emformer_join, xnnpack-quantization-delegation, linux.4xlarge.memory) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:50:38Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485802,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:44Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:44+00:00,2.0
64995485519,"test-models-linux-basic (mv3, xnnpack-quantization-delegation, cmake, linux.2xlarge, executorch-u... / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:53:00Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485519,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:44Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:44+00:00,2.0
64995485541,"test-models-linux-basic (vit, portable, buck2, linux.2xlarge, executorch-ubuntu-22.04-clang12) / linux-job",2026-02-26T13:39:16Z,2026-02-26T14:00:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485541,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:44Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:44+00:00,2.0
64995484869,test-voxtral-realtime-xnnpack-linux / linux-job,2026-02-26T13:39:16Z,2026-02-26T14:15:54Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995484869,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:44Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:44+00:00,2.0
64995486448,unittest-arm-backend-with-no-deps (test_pytest_ops_no_target) / linux-job,2026-02-26T13:39:16Z,2026-02-26T13:53:16Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486448,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:42Z,2026-02-26T13:39:44Z,2026-02-26 13:39:42+00:00,2026-02-26 13:39:44+00:00,2.0
64995486574,test-binary-size-linux / linux-job,2026-02-26T13:39:17Z,2026-02-26T13:47:27Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486574,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995487027,"test-llama-runner-linux (fp32, xnnpack+custom+quantize_kv, linux.2xlarge, executorch-ubuntu-22.04... / linux-job",2026-02-26T13:39:17Z,2026-02-26T13:57:40Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487027,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995487096,"test-llama-runner-qnn-linux (fp32, qnn_16a16w, qnn) / linux-job",2026-02-26T13:39:17Z,2026-02-26T14:06:12Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487096,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995487017,"test-llama-runner-qnn-linux (fp32, qnn_8a8w, qnn) / linux-job",2026-02-26T13:39:17Z,2026-02-26T14:16:23Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487017,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995486355,"test-models-linux (add, xnnpack-quantization-delegation, linux.2xlarge) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:53:42Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486355,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995485901,"test-models-linux (emformer_join, portable, linux.4xlarge.memory) / linux-job",2026-02-26T13:39:16Z,2026-02-26T14:16:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485901,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995485895,"test-models-linux (ic4, portable, linux.4xlarge.memory) / linux-job",2026-02-26T13:39:16Z,2026-02-26T14:33:45Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485895,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995486212,"test-models-linux (phi_4_mini, portable, linux.4xlarge.memory) / linux-job",2026-02-26T13:39:16Z,2026-02-26T14:33:27Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486212,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995486184,"test-models-linux (resnet18, portable, linux.2xlarge) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:57:22Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486184,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995485899,"test-models-linux (w2l, portable, linux.4xlarge.memory) / linux-job",2026-02-26T13:39:16Z,2026-02-26T13:52:21Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485899,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995486554,test-quantized-aot-lib-linux / linux-job,2026-02-26T13:39:17Z,2026-02-26T13:51:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486554,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995485741,test-samsung-quantmodels-linux / linux-job,2026-02-26T13:39:16Z,2026-02-26T14:02:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995485741,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995487001,test-selective-build-linux / linux-job,2026-02-26T13:39:17Z,2026-02-26T13:52:39Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487001,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995487035,test-static-llama-qnn-linux (stories_110m) / linux-job,2026-02-26T13:39:17Z,2026-02-26T14:13:10Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487035,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995487020,test-static-llama-qnn-linux (stories_260k_bc) / linux-job,2026-02-26T13:39:17Z,2026-02-26T13:56:29Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487020,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995486497,unittest-arm-backend-with-no-deps (test_pytest_models_tosa) / linux-job,2026-02-26T13:39:17Z,2026-02-26T14:09:28Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486497,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995487249,unittest-wasm-bindings (--enable-etdump) / linux-job,2026-02-26T13:39:17Z,2026-02-26T13:53:01Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487249,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:44Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:44+00:00,1.0
64995486537,test-custom-ops-linux / linux-job,2026-02-26T13:39:17Z,2026-02-26T13:52:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486537,4,Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:39:43Z,2026-02-26T13:39:45Z,2026-02-26 13:39:43+00:00,2026-02-26 13:39:45+00:00,2.0
