job_id,job_name,job_group,job_leaf,job_started_at,job_completed_at,job_html_url,step_number,step_name,step_status,step_conclusion,step_started_at,step_completed_at,step_started_at_dt,step_completed_at_dt,duration_seconds
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,9,Calculate docker image,completed,success,2026-02-26T13:40:26Z,2026-02-26T13:40:28Z,2026-02-26 13:40:26+00:00,2026-02-26 13:40:28+00:00,2.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,10,Pull docker image,completed,success,2026-02-26T13:40:28Z,2026-02-26T13:47:02Z,2026-02-26 13:40:28+00:00,2026-02-26 13:47:02+00:00,394.0
64995484601,android / build-android,android,build-android,2026-02-26T13:39:17Z,2026-02-26T13:54:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995484601,3,Setup Python,completed,success,2026-02-26T13:40:58Z,2026-02-26T13:40:58Z,2026-02-26 13:40:58+00:00,2026-02-26 13:40:58+00:00,0.0
64995484601,android / build-android,android,build-android,2026-02-26T13:39:17Z,2026-02-26T13:54:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995484601,4,Install Python dependencies,completed,success,2026-02-26T13:40:58Z,2026-02-26T13:42:31Z,2026-02-26 13:40:58+00:00,2026-02-26 13:42:31+00:00,93.0
64995484601,android / build-android,android,build-android,2026-02-26T13:39:17Z,2026-02-26T13:54:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995484601,5,Set up Android NDK,completed,success,2026-02-26T13:42:31Z,2026-02-26T13:42:31Z,2026-02-26 13:42:31+00:00,2026-02-26 13:42:31+00:00,0.0
64995484601,android / build-android,android,build-android,2026-02-26T13:39:17Z,2026-02-26T13:54:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995484601,6,Build Android library,completed,success,2026-02-26T13:42:31Z,2026-02-26T13:49:07Z,2026-02-26 13:42:31+00:00,2026-02-26 13:49:07+00:00,396.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,11,Check if in a container runner,completed,success,2026-02-26T13:47:02Z,2026-02-26T13:47:02Z,2026-02-26 13:47:02+00:00,2026-02-26 13:47:02+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,12,Setup SCCACHE_SERVER_PORT environment for docker run when on container,completed,skipped,2026-02-26T13:47:02Z,2026-02-26T13:47:02Z,2026-02-26 13:47:02+00:00,2026-02-26 13:47:02+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,13,"Install nvidia driver, nvidia-docker runtime, set GPU_FLAG",completed,skipped,2026-02-26T13:47:02Z,2026-02-26T13:47:02Z,2026-02-26 13:47:02+00:00,2026-02-26 13:47:02+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,14,Download artifacts (if any),completed,skipped,2026-02-26T13:47:02Z,2026-02-26T13:47:02Z,2026-02-26 13:47:02+00:00,2026-02-26 13:47:02+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,15,Export matrix variables (if any),completed,skipped,2026-02-26T13:47:02Z,2026-02-26T13:47:02Z,2026-02-26 13:47:02+00:00,2026-02-26 13:47:02+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,16,Run script in container,completed,success,2026-02-26T13:47:02Z,2026-02-26T13:56:46Z,2026-02-26 13:47:02+00:00,2026-02-26 13:56:46+00:00,584.0
64995484601,android / build-android,android,build-android,2026-02-26T13:39:17Z,2026-02-26T13:54:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995484601,7,Build Android test APK,completed,success,2026-02-26T13:49:07Z,2026-02-26T13:53:50Z,2026-02-26 13:49:07+00:00,2026-02-26 13:53:50+00:00,283.0
64995484601,android / build-android,android,build-android,2026-02-26T13:39:17Z,2026-02-26T13:54:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995484601,8,Upload artifacts,completed,success,2026-02-26T13:53:50Z,2026-02-26T13:54:17Z,2026-02-26 13:53:50+00:00,2026-02-26 13:54:17+00:00,27.0
64995484601,android / build-android,android,build-android,2026-02-26T13:39:17Z,2026-02-26T13:54:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995484601,15,Post Setup Python,completed,success,2026-02-26T13:54:17Z,2026-02-26T13:54:17Z,2026-02-26 13:54:17+00:00,2026-02-26 13:54:17+00:00,0.0
64995484601,android / build-android,android,build-android,2026-02-26T13:39:17Z,2026-02-26T13:54:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995484601,16,Post Run actions/checkout@v4,completed,success,2026-02-26T13:54:17Z,2026-02-26T13:54:17Z,2026-02-26 13:54:17+00:00,2026-02-26 13:54:17+00:00,0.0
64995484601,android / build-android,android,build-android,2026-02-26T13:39:17Z,2026-02-26T13:54:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995484601,17,Complete job,completed,success,2026-02-26T13:54:17Z,2026-02-26T13:54:17Z,2026-02-26 13:54:17+00:00,2026-02-26 13:54:17+00:00,0.0
64997440976,android / run-emulator,android,run-emulator,2026-02-26T13:54:24Z,2026-02-26T14:38:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64997440976,1,Set up job,completed,success,2026-02-26T13:54:24Z,2026-02-26T13:54:27Z,2026-02-26 13:54:24+00:00,2026-02-26 13:54:27+00:00,3.0
64997440976,android / run-emulator,android,run-emulator,2026-02-26T13:54:24Z,2026-02-26T14:38:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64997440976,2,Setup SSH (Click me for login details),completed,success,2026-02-26T13:54:27Z,2026-02-26T13:54:27Z,2026-02-26 13:54:27+00:00,2026-02-26 13:54:27+00:00,0.0
64997440976,android / run-emulator,android,run-emulator,2026-02-26T13:54:24Z,2026-02-26T14:38:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64997440976,3,Run actions/checkout@v4,completed,success,2026-02-26T13:54:27Z,2026-02-26T13:54:31Z,2026-02-26 13:54:27+00:00,2026-02-26 13:54:31+00:00,4.0
64997440976,android / run-emulator,android,run-emulator,2026-02-26T13:54:24Z,2026-02-26T14:38:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64997440976,4,Download Artifacts,completed,success,2026-02-26T13:54:31Z,2026-02-26T13:54:41Z,2026-02-26 13:54:31+00:00,2026-02-26 13:54:41+00:00,10.0
64997440976,android / run-emulator,android,run-emulator,2026-02-26T13:54:24Z,2026-02-26T14:38:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64997440976,5,Prepare test APK,completed,success,2026-02-26T13:54:41Z,2026-02-26T13:54:41Z,2026-02-26 13:54:41+00:00,2026-02-26 13:54:41+00:00,0.0
64997440976,android / run-emulator,android,run-emulator,2026-02-26T13:54:24Z,2026-02-26T14:38:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64997440976,6,AVD cache,completed,success,2026-02-26T13:54:41Z,2026-02-26T13:54:44Z,2026-02-26 13:54:41+00:00,2026-02-26 13:54:44+00:00,3.0
64997440976,android / run-emulator,android,run-emulator,2026-02-26T13:54:24Z,2026-02-26T14:38:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64997440976,7,Run Android emulator,completed,success,2026-02-26T13:54:44Z,2026-02-26T14:38:55Z,2026-02-26 13:54:44+00:00,2026-02-26 14:38:55+00:00,2651.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,17,Run script outside container,completed,skipped,2026-02-26T13:56:46Z,2026-02-26T13:56:46Z,2026-02-26 13:56:46+00:00,2026-02-26 13:56:46+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,18,Surface failing tests,completed,success,2026-02-26T13:56:46Z,2026-02-26T13:56:46Z,2026-02-26 13:56:46+00:00,2026-02-26 13:56:46+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,19,Chown repository directory,completed,success,2026-02-26T13:56:46Z,2026-02-26T13:56:48Z,2026-02-26 13:56:46+00:00,2026-02-26 13:56:48+00:00,2.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,20,Chown runner temp,completed,success,2026-02-26T13:56:48Z,2026-02-26T13:56:49Z,2026-02-26 13:56:48+00:00,2026-02-26 13:56:49+00:00,1.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,21,Prepare artifacts for upload,completed,success,2026-02-26T13:56:49Z,2026-02-26T13:56:49Z,2026-02-26 13:56:49+00:00,2026-02-26 13:56:49+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,22,Upload artifacts to GitHub (if any),completed,skipped,2026-02-26T13:56:49Z,2026-02-26T13:56:49Z,2026-02-26 13:56:49+00:00,2026-02-26 13:56:49+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,23,Upload artifacts to S3 (if any),completed,skipped,2026-02-26T13:56:49Z,2026-02-26T13:56:49Z,2026-02-26 13:56:49+00:00,2026-02-26 13:56:49+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,24,Upload documentation to S3 (if any),completed,skipped,2026-02-26T13:56:49Z,2026-02-26T13:56:49Z,2026-02-26 13:56:49+00:00,2026-02-26 13:56:49+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,25,Teardown Linux,completed,success,2026-02-26T13:56:49Z,2026-02-26T13:57:04Z,2026-02-26 13:56:49+00:00,2026-02-26 13:57:04+00:00,15.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,26,Clean workspace after tear down,completed,success,2026-02-26T13:57:04Z,2026-02-26T13:57:06Z,2026-02-26 13:57:04+00:00,2026-02-26 13:57:06+00:00,2.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,50,Post Checkout repository (pytorch/executorch@5a9b2808411e71a71352005f4568fa3ce0b777a2),completed,success,2026-02-26T13:57:06Z,2026-02-26T13:57:06Z,2026-02-26 13:57:06+00:00,2026-02-26 13:57:06+00:00,0.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,51,Post Checkout repository (pytorch/test-infra@),completed,success,2026-02-26T13:57:06Z,2026-02-26T13:57:07Z,2026-02-26 13:57:06+00:00,2026-02-26 13:57:07+00:00,1.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,52,Complete runner,completed,success,2026-02-26T13:57:07Z,2026-02-26T13:57:14Z,2026-02-26 13:57:07+00:00,2026-02-26 13:57:14+00:00,7.0
64995486358,test-llama-runner-linux-android / linux-job,test-llama-runner-linux-android,linux-job,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,53,Complete job,completed,success,2026-02-26T13:57:14Z,2026-02-26T13:57:14Z,2026-02-26 13:57:14+00:00,2026-02-26 13:57:14+00:00,0.0
64997440976,android / run-emulator,android,run-emulator,2026-02-26T13:54:24Z,2026-02-26T14:38:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64997440976,13,Post AVD cache,completed,success,2026-02-26T14:38:55Z,2026-02-26T14:38:55Z,2026-02-26 14:38:55+00:00,2026-02-26 14:38:55+00:00,0.0
64997440976,android / run-emulator,android,run-emulator,2026-02-26T13:54:24Z,2026-02-26T14:38:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64997440976,14,Post Run actions/checkout@v4,completed,success,2026-02-26T14:38:55Z,2026-02-26T14:38:55Z,2026-02-26 14:38:55+00:00,2026-02-26 14:38:55+00:00,0.0
64997440976,android / run-emulator,android,run-emulator,2026-02-26T13:54:24Z,2026-02-26T14:38:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64997440976,15,Complete job,completed,success,2026-02-26T14:38:55Z,2026-02-26T14:38:55Z,2026-02-26 14:38:55+00:00,2026-02-26 14:38:55+00:00,0.0
